Name,Link,RecipeType,TotalTimeMin,IsFreezable,Rating,ImageLink
Gulerodsmuffins med ingefær og dadler,https://www.arla.dk/opskrifter/gulerodsmuffins-med-ingefar-og-dadler/,Mellemmaaltid,45,False,78,https://cdn-rdb.arla.com/Files/arla-dk/4265842146/0560a4bf-e892-4cd9-8877-f2f200b7b8aa.jpg
Thaisuppe med nudler,https://www.arla.dk/opskrifter/thaisuppe-med-nudler/,Hovedret,45,False,68,https://cdn-rdb.arla.com/Files/arla-dk/1797568217/e0a51136-c070-4d6b-9ab6-50eb38f710ce.jpg
Salat med rejer og lime- og korianderdressing,https://www.arla.dk/opskrifter/salat-med-rejer-og-lime--og-korianderdressing/,Hovedret,30,False,100,https://cdn-rdb.arla.com/Files/arla-dk/1643784473/25eb8f00-0bc8-4bbf-a5dc-9abff38aec9b.jpg
Pho suppe med nudler og grønt,https://www.arla.dk/opskrifter/pho-suppe-med-nudler-og-gront/,Hovedret,45,False,76,https://images.arla.com/recordid/caea5c95ce314cc5a1fbaabe0079ca46/pho-suppe-med-nudler-og-gront.jpg
Kage med appelsin og kakao,https://www.arla.dk/opskrifter/kage-med-appelsin-og-kakao/,Unknown,60,True,70,https://images.arla.com/recordid/1B1CD5C2-1D36-4B28-96FB32D6A3AB1E67/kage-med-appelsin-og-kakao.jpg
Ostetoast med skinke og sauerkraut,https://www.arla.dk/opskrifter/ostetoast-med-skinke-og-sauerkraut/,Hovedret,30,False,100,https://cdn-rdb.arla.com/Files/arla-dk/3884446540/5f03368a-9c27-4143-8373-04f94aa18df2.jpg
Aspargespande med rejer,https://www.arla.dk/opskrifter/aspargespande-med-rejer-/,Hovedret,20,False,62,https://images.arla.com/recordid/0D1F925E-7A91-4DE9-AA3D1558A488577A/aspargespande-med-rejer-.jpg
Wok med oksekød,https://www.arla.dk/opskrifter/wok-med-oksekod/,Hovedret,30,False,74,https://images.arla.com/recordid/e788e9fe8d444df0ad22a6ea003e0033/wok-med-oksekod.jpg
Honningmarinerede kyllingespyd,https://www.arla.dk/opskrifter/honningmarinerede-kyllingespyd/,Hovedret,45,False,74,https://images.arla.com/recordid/ABE1206F-F093-4B45-8461A51A92104942/honningmarinerede-kyllingespyd.jpg
Kalkunbryst med mangosalat,https://www.arla.dk/opskrifter/kalkunbryst-med-mangosalat/,Hovedret,45,False,82,https://cdn-rdb.arla.com/Files/arla-dk/4189499329/279e8bab-ed05-4c3f-936e-fa90aed74b0e.jpg
Københavnerbirkes,https://www.arla.dk/opskrifter/kobenhavnerbirkes/,Morgenmad,60,True,92,https://images.arla.com/recordid/24A51961-714A-444B-8F7E379B07BC5C9A/kobenhavnerbirkes.jpg
Blommetrifli med nøddedrys,https://www.arla.dk/opskrifter/blommetrifli-med-noddedrys/,Dessert,60,False,60,https://images.arla.com/recordid/8CF398B0-448B-4A87-BA4A1E7417A93BCD/blommetrifli-med-noddedrys.jpg
Chili con carne - lavet over bål,https://www.arla.dk/opskrifter/chili-con-carne---lavet-over-bal/,Hovedret,30,False,84,https://cdn-rdb.arla.com/Files/arla-dk/489707656/dc06ed1f-712f-48f3-aa7d-5d1e865754c1.jpg
Æblegrød,https://www.arla.dk/opskrifter/ablegrod/,Dessert,60,True,76,https://cdn-rdb.arla.com/Files/arla-dk/2798243715/12b9ee75-e5ea-4213-8fa4-8716175741fc.jpg
Indbagte pizzastykker med majs og peberfrugt,https://www.arla.dk/opskrifter/indbagte-pizzastykker-med-majs-og-peberfrugt/,Frokost,30,True,66,https://images.arla.com/recordid/27898faf22264cf1ba2ca8e400bd5754/indbagte-pizzastykker-med-majs-og-peberfrugt.jpg
Burger med grillet ost,https://www.arla.dk/opskrifter/burger-med-grillet-ost/,Unknown,20,False,100,https://cdn-rdb.arla.com/Files/arla-dk/3088650387/39a65aa2-6764-4827-897f-3ece5f6790fb.jpg
Avocadosalat,https://www.arla.dk/opskrifter/avocadosalat/,Tilbehoer,10,False,56,https://cdn-rdb.arla.com/Files/arla-dk/1821119825/1d410f3b-1701-47cb-877b-4a1f78d04a77.jpg
Saltindbagt oksemørbrad med kartofler i ovn,https://www.arla.dk/opskrifter/saltindbagt-oksemorbrad-med-kartofler-i-ovn/,Hovedret,60,False,66,https://cdn-rdb.arla.com/Files/arla-dk/2976674734/cceedb46-93d3-4372-aba1-5f85c9f00db2.jpg
Citronmousse dessert,https://www.arla.dk/opskrifter/citronmousse-dessert/,Dessert,60,False,74,https://cdn-rdb.arla.com/Files/arla-dk/2613334028/43cd6103-c112-40fb-9662-b28cb3ec1501.jpg
Brioche burgerboller,https://www.arla.dk/opskrifter/brioche-burgerboller/,Unknown,60,True,78,https://images.arla.com/recordid/ff1d4569a5c446ed9f69aae200eae315/brioche-burgerboller.jpg
Pighvar med hollandaisesauce,https://www.arla.dk/opskrifter/pighvar-med-hollandaisesauce/,Hovedret,60,False,64,https://images.arla.com/recordid/28dd89276fa0486c99a4a6e501261892/pighvar-med-hollandaisesauce.jpg
Laksefrikadeller med sprød agurkesalat,https://www.arla.dk/opskrifter/laksefrikadeller-med-sprod-agurkesalat/,Hovedret,45,False,66,https://cdn-rdb.arla.com/Files/arla-dk/1476690247/261a1033-5179-4294-88fe-240ec0576b9d.jpg
Fiskesalat,https://www.arla.dk/opskrifter/fiskesalat/,Forret,60,False,58,https://images.arla.com/recordid/c072f7da488444f8a87fa6e901476e6f/fiskesalat.jpg
Squashbrød,https://www.arla.dk/opskrifter/squashbrod/,Unknown,60,True,72,https://images.arla.com/recordid/cdd000752c8446de9090ac09009e7a5e/squashbrod.jpg
Paprikagryde med kylling,https://www.arla.dk/opskrifter/paprikagryde-med-kylling/,Hovedret,45,False,68,https://cdn-rdb.arla.com/Files/arla-dk/3845499231/40220794-62aa-4d43-8a60-30a24ab5abe2.jpg
Chateaubriand og bagte hvidløg,https://www.arla.dk/opskrifter/chateaubriand-og-bagte-hvidlog/,Hovedret,60,False,74,https://cdn-rdb.arla.com/Files/arla-dk/3470664033/c39122c9-05a2-49b9-9303-ba25aadd4663.jpg
Matilde kakaokage,https://www.arla.dk/opskrifter/matilde-kakaokage/,Unknown,60,True,78,https://cdn-rdb.arla.com/Files/arla-dk/3465733299/0fe315e6-2589-42bc-a728-e425e187fe1c.jpg
Chokoladebudding,https://www.arla.dk/opskrifter/chokoladebudding/,Dessert,60,False,86,https://images.arla.com/recordid/34d7f55e9216434db208a6e90105eb04/chokoladebudding.jpg
Minisandwich med rejer og mynte,https://www.arla.dk/opskrifter/minisandwich-med-rejer-og-mynte/,Unknown,60,False,78,https://cdn-rdb.arla.com/Files/arla-dk/783926597/a3873ab0-dba0-4ce7-bd02-62023c649894.jpg
Bagt laks med hytteost og rødbeder,https://www.arla.dk/opskrifter/bagt-laks-med-hytteost-og-rodbeder/,Hovedret,45,False,66,https://cdn-rdb.arla.com/Files/arla-dk/1207533697/69c0cd0e-f711-4a1e-90e4-d37ccbbf64ab.jpg
Sesamkylling,https://www.arla.dk/opskrifter/sesamkylling/,Hovedret,30,False,66,https://images.arla.com/recordid/c69b1a3360d34883977aab8200e55776/sesamkylling.jpg
Krydret kikærtegryde,https://www.arla.dk/opskrifter/krydret-kikartegryde/,Hovedret,30,False,74,https://cdn-rdb.arla.com/Files/arla-dk/1857062915/be53a17d-6aa2-42f1-819d-9fc7c7b34a06.jpg
Ossobuco,https://www.arla.dk/opskrifter/ossobuco/,Hovedret,60,False,78,https://images.arla.com/recordid/626C1487-9D20-4167-856F812BEC87FFD4/ossobuco.jpg
Hytteostkage,https://www.arla.dk/opskrifter/hytteostkage/,Dessert,60,True,72,https://images.arla.com/recordid/6D9C2F71-CE6A-4BF3-92EA66779845D733/hytteostkage.jpg
Hollandaisesauce med fløde,https://www.arla.dk/opskrifter/hollandaisesauce-med-flode/,Tilbehoer,30,False,60,https://images.arla.com/recordid/0B046B5B-8547-4ED2-BBC84D838491E9FC/hollandaisesauce-med-flode.jpg
Krydret mørbrad,https://www.arla.dk/opskrifter/krydret-morbrad/,Hovedret,45,False,70,https://images.arla.com/recordid/E8A08044-C004-4431-A4419A1464AA983C/krydret-morbrad.jpg
Tortilla med kylling og krydret hytteost,https://www.arla.dk/opskrifter/tortilla-med-kylling-og-krydret-hytteost/,Hovedret,30,False,76,https://images.arla.com/recordid/2d4191e0c58f4821a874a6e6002af66d/tortilla-med-kylling-og-krydret-hytteost.jpg
Kanelsnurre-snobrød med lækker glasur,https://www.arla.dk/opskrifter/kanelsnurre-snobrod/,Unknown,60,False,100,https://images.arla.com/recordid/B48A05F8-3836-4730-AFE5C493D12157D9/kanelsnurre-snobrod.jpg
Rødtunge med urter,https://www.arla.dk/opskrifter/rodtunge-med-urter-/,Hovedret,45,False,60,https://cdn-rdb.arla.com/Files/arla-dk/2056605881/54855c32-bf97-4b63-8301-60c1436dbbde.jpg
Burger med spidskålssalat og krydret hytteost,https://www.arla.dk/opskrifter/burger-med-spidskalssalat-og-krydret-hytteost/,Frokost,30,False,72,https://images.arla.com/recordid/D6DF32AC-5483-4F89-B216A7F6F2C36EF2/burger-med-spidskalssalat-og-krydret-hytteost.jpg
Surkål,https://www.arla.dk/opskrifter/surkal/,Tilbehoer,60,False,100,https://images.arla.com/recordid/15f7730ac97b4b9596eaac2b00798e52/surkal.jpg
Gullaschsuppe,https://www.arla.dk/opskrifter/gullaschsuppe/,Hovedret,60,False,78,https://images.arla.com/recordid/1afecde719ce49cd85c0aa39009ac47d/gullaschsuppe.jpg
Surdejspizza,https://www.arla.dk/opskrifter/surdejspizza/,Hovedret,60,False,74,https://images.arla.com/recordid/85f9dd5af640436bafd2ac4400e59794/surdejspizza.jpg
Fiskefileter med sprøde kapers og lun agurkesauce,https://www.arla.dk/opskrifter/fiskefileter-med-sprode-kapers-og-lun-agurkesauce/,Hovedret,30,False,78,https://images.arla.com/recordid/83f1e6ace77641c4b80eaba600d793d5/fiskefileter-med-sprode-kapers-og-lun-agurkesauce.jpg
Ferskensirup,https://www.arla.dk/opskrifter/ferskensirup/,Unknown,40,False,100,https://images.arla.com/recordid/9b97e500aefc405c9f79abec00faca3a/ferskensirup.jpg
Quinoa-tabbouleh med bagt laks,https://www.arla.dk/opskrifter/quinoa-tabouleh-med-bagt-laks/,Hovedret,30,False,72,https://cdn-rdb.arla.com/Files/arla-dk/4006463462/d22dcba1-22ef-4bbc-9c66-5cd385cd7c5d.jpg
Citronmousse,https://www.arla.dk/opskrifter/citronmousse/,Dessert,60,True,74,https://images.arla.com/recordid/6c2d483afe33438984e8ab80009abb17/citronmousse.jpg
Smoothie med skyr havregryn og blomkål,https://www.arla.dk/opskrifter/smoothie-med-skyr-havregryn-og-blomkal/,Mellemmaaltid,10,False,74,https://images.arla.com/recordid/16499CE4-31F3-4B33-9A1743F2244F1D63/smoothie-med-skyr-havregryn-og-blomkal.jpg
Fiskefrikadeller med grov kornsalat og citronsauce,https://www.arla.dk/opskrifter/fiskefrikadeller-med-grov-kornsalat-og-citronsauce/,Hovedret,60,False,70,https://cdn-rdb.arla.com/Files/arla-dk/1730051765/7520dcf9-c131-4408-908b-fcb9d660b700.jpg
Kalvekoteletter med balsamico og glaserede grøntsager,https://www.arla.dk/opskrifter/kalvekoteletter-med-balsamico-og-glaserede-gronsager/,Hovedret,45,False,82,https://images.arla.com/recordid/3730a7bd323746dcb29ba6e4010545a6/kalvekoteletter-med-balsamico-og-glaserede-gronsager.jpg
Glaserede svinekæber og blomkålsgratin med ost,https://www.arla.dk/opskrifter/glaserede-svinekaber-og-blomkalsgratin-med-ost/,Hovedret,60,False,64,https://cdn-rdb.arla.com/Files/arla-dk/1172645937/f977be77-beb6-43ab-b13d-95dde19d610b.jpg
Store kræmmerhuse med fløde og solbær,https://www.arla.dk/opskrifter/store-krammerhuse-med-flode-og-solbar/,Dessert,60,False,68,https://images.arla.com/recordid/CD3A2A0E-512F-40EA-A86EDE07BFDA3C42/store-krammerhuse-med-flode-og-solbar.jpg
Rødbedesalat,https://www.arla.dk/opskrifter/rodbedesalat1/,Tilbehoer,20,False,84,https://images.arla.com/recordid/115A3624-4936-4077-96BE9107257ACB4F/rodbedesalat1.jpg
Chokoladekage med ganache,https://www.arla.dk/opskrifter/chokoladekage-med-ganache/,Dessert,60,False,84,https://cdn-rdb.arla.com/Files/arla-dk/4115466216/640302b3-8899-4581-b9cb-8274507147b0.jpg
Marinerede rejer og kulørt salat,https://www.arla.dk/opskrifter/marinerede-rejer-og-kulort-salat/,Forret,45,False,66,https://images.arla.com/recordid/7bc262711e1c4f259ae7a6e900c7f1a2/marinerede-rejer-og-kulort-salat.jpg
Lammefilet med tapenade og lun salat,https://www.arla.dk/opskrifter/lammefilet-med-tapenade-og-lun-salat/,Hovedret,60,False,82,https://images.arla.com/recordid/281B8E70-EB3C-40CD-9819E64C228247A7/lammefilet-med-tapenade-og-lun-salat.jpg
Spinatvafler med hytteost og kylling,https://www.arla.dk/opskrifter/spinatvafler-med-hytteost-og-kylling/,Hovedret,20,False,82,https://cdn-rdb.arla.com/Files/arla-dk/345778142/e3bffc24-1f62-495a-902c-e17fbb848be8.jpg
Råkostsalat,https://www.arla.dk/opskrifter/rakostsalat/,Tilbehoer,20,False,84,https://images.arla.com/recordid/45E3D90E-D7A7-4D42-8BAA475ED39A29E0/rakostsalat.jpg
Italiensk inspireret tomatsuppe,https://www.arla.dk/opskrifter/italiensk-inspireret-tomatsuppe/,Hovedret,30,False,64,https://cdn-rdb.arla.com/Files/arla-dk/2587926593/cdd96753-d076-4579-b804-84b82428c418.jpg
Kirsebærtrifli,https://www.arla.dk/opskrifter/kirsebartrifli/,Dessert,60,False,76,https://images.arla.com/recordid/5c50d3e2498848c78b65a6e500ef5e01/kirsebartrifli.jpg
Pandekagelagkage,https://www.arla.dk/opskrifter/pandekagelagkage/,Dessert,60,False,86,https://cdn-rdb.arla.com/Files/arla-dk/1122533348/9846b0b5-be38-4507-8110-00e3bf1861f0.jpg
Grøn kartoffelsalat med grillede oksedeller,https://www.arla.dk/opskrifter/gron-kartoffelsalat-med-grillede-oksedeller-/,Hovedret,30,False,64,https://images.arla.com/recordid/67dd6f5ea8344f2caee2a6e900d1dbf5/gron-kartoffelsalat-med-grillede-oksedeller-.jpg
Chokoladekage uden mel,https://www.arla.dk/opskrifter/chokoladekage-uden-mel/,Unknown,45,False,72,https://cdn-rdb.arla.com/Files/arla-dk/409155892/d9295d01-e7b7-4b36-9374-33db8f8dcde7.jpg
Ceviche med rejer,https://www.arla.dk/opskrifter/ceviche-med-rejer/,Forret,60,False,70,https://cdn-rdb.arla.com/Files/arla-dk/201628774/3068c283-720f-418e-9acf-056977cdbcc8.jpg
Bagt blomkål med gremolata,https://www.arla.dk/opskrifter/bagt-blomkal-med-gremolata/,Frokost,45,False,76,https://cdn-rdb.arla.com/Files/arla-dk/571317721/728a0fb3-3eb6-433d-b115-5aa853281f8e.jpg
Pebernødder,https://www.arla.dk/opskrifter/pebernodder/,Unknown,60,True,74,https://cdn-rdb.arla.com/Files/arla-dk/4106767618/b9af835f-1a53-48d2-a2f0-9f3f401a904e.jpg
Syltet hvidløg,https://www.arla.dk/opskrifter/syltet-hvidlog/,Tilbehoer,0,False,74,https://images.arla.com/recordid/07A7A1E7-423B-408B-857A3B5668312D68/syltet-hvidlog.jpg
Pizza med hytteost parmaskinke og basilikum,https://www.arla.dk/opskrifter/pizza-med-krydret-hytteost-parmaskinke-og-basilikum/,Hovedret,30,False,74,https://cdn-rdb.arla.com/Files/arla-dk/1329763834/42df8e35-12fb-4d25-ada0-0f6432ae1984.jpg
Linsesalat med salatost og hvidløgsbrød,https://www.arla.dk/opskrifter/linsesalat-med-salatost-og-hvidlogsbrod/,Hovedret,30,False,72,https://cdn-rdb.arla.com/Files/arla-dk/373298095/b58672f3-c9cf-46f6-b325-7929e64fd442.jpg
Cheeseburger med rabarberrelish,https://www.arla.dk/opskrifter/cheeseburger-med-rabarberrelish/,Hovedret,30,False,78,https://cdn-rdb.arla.com/Files/arla-dk/3682727542/8c78d165-7782-402c-99d7-149bdbb752f7.jpg
Morgenmad til de små,https://www.arla.dk/opskrifter/morgenmad-til-de-sma/,Morgenmad,0,False,90,https://cdn-rdb.arla.com/Files/arla-dk/2568727775/fa579d2d-b1de-41a7-bb07-aa4ef8bd46ae.jpg
Cheeseburger på grill,https://www.arla.dk/opskrifter/cheeseburger-pa-grill/,Hovedret,30,False,90,https://images.arla.com/recordid/41D0A72C-DD7A-4C13-AC033A8BAEC29179/cheeseburger-pa-grill.jpg
Hytteostmayo,https://www.arla.dk/opskrifter/hytteostmayo/,Tilbehoer,15,False,58,https://cdn-rdb.arla.com/Files/arla-dk/2187189901/0c6175ad-aaf4-4736-8182-6e6bd98672fd.jpg
Gremolata,https://www.arla.dk/opskrifter/gremolata/,Tilbehoer,10,False,86,https://cdn-rdb.arla.com/Files/arla-dk/1013444301/467f3a79-ae1c-447f-9286-d9d8475fcca0.jpg
Marinerede rabarber med mynteflødeskum og crumble,https://www.arla.dk/opskrifter/marinerede-rabarber-med-mynteflodeskum-og-crumble/,Dessert,60,False,70,https://cdn-rdb.arla.com/Files/arla-dk/654315120/b9ea3fc4-9078-4216-82b7-62383d5ce669.jpg
Jordskoksuppe,https://www.arla.dk/opskrifter/jordskoksuppe/,Hovedret,30,True,82,https://images.arla.com/recordid/e3dbf0ef92c749308369aafd00800c15/jordskoksuppe.jpg
Grunddej - med bønner,https://www.arla.dk/opskrifter/grunddej---med-bonner/,Unknown,60,False,100,https://images.arla.com/recordid/8C5B3A30-A13D-411A-89622755ADE13785/grunddej---med-bonner.jpg
Hakkebøffer i tomatsauce,https://www.arla.dk/opskrifter/hakkeboffer-i-tomatsauce/,Hovedret,30,False,72,https://cdn-rdb.arla.com/Files/arla-dk/1076270603/2d057cab-73a5-460b-a8cd-b8b2fedae3fd.jpg
Estragonsauce,https://www.arla.dk/opskrifter/estragonsauce/,Tilbehoer,45,False,86,https://images.arla.com/recordid/29B9123C-E7C0-4B76-81E7541D65451F6B/estragonsauce.jpg
Grønkålschips,https://www.arla.dk/opskrifter/gronkalschips/,Tilbehoer,30,False,94,https://cdn-rdb.arla.com/Files/arla-dk/1145478422/70636ef9-b8e0-4877-a68c-74df340b30f9.jpg
Karrysild,https://www.arla.dk/opskrifter/karrysild/,Frokost,15,False,88,https://images.arla.com/recordid/e5a366038a4949efaaf9a6ea00470102/karrysild.jpg
One pot med skinke og broccoli,https://www.arla.dk/opskrifter/one-pot-med-skinke-og-broccoli/,Hovedret,20,False,80,https://images.arla.com/recordid/C117623A-F467-4D6B-9576BC20BB93F352/one-pot-med-skinke-og-broccoli.jpg
Ørred og æggestand,https://www.arla.dk/opskrifter/orred-og-aggestand/,Frokost,60,False,78,https://images.arla.com/recordid/91BB447C-EDA5-4931-A7C6C941D9BE5DDE/orred-og-aggestand.jpg
Chokoladekage med friske bær og vaniljesauce,https://www.arla.dk/opskrifter/chokoladekage-med-friske-bar-og-vaniljesauce/,Dessert,60,False,78,https://cdn-rdb.arla.com/Files/arla-dk/2306369564/ee34f828-49c6-4328-b05d-f7dd54fbca2f.jpg
Burger med bøf og stegte løg,https://www.arla.dk/opskrifter/burger-med-bof-og-stegte-log/,Hovedret,30,False,72,https://images.arla.com/recordid/235821B5-8B52-45C6-969D7B3A573D2554/burger-med-bof-og-stegte-log.jpg
Kartoffelsalat med asparges og rygeost,https://www.arla.dk/opskrifter/kartoffelsalat-med-asparges-og-rygeost/,Hovedret,30,False,66,https://images.arla.com/recordid/8EF515B2-92B6-49F4-B49B251F9E0D5EDD/kartoffelsalat-med-asparges-og-rygeost.jpg
Burgerdressing,https://www.arla.dk/opskrifter/burgerdressing/,Tilbehoer,10,False,86,https://images.arla.com/recordid/8d92012b97184bc4b54aa6e400dd751b/burgerdressing.jpg
Salat med kylling pasta og jordbær,https://www.arla.dk/opskrifter/pastasalat-med-kylling-koriander-og-jordbar/,Hovedret,30,False,66,https://images.arla.com/recordid/93716e6542254b3aab6ea6e90149b247/pastasalat-med-kylling-koriander-og-jordbar.jpg
Perlebyg i nøddeskum,https://www.arla.dk/opskrifter/perlebyg-i-noddeskum/,Dessert,60,False,66,https://images.arla.com/recordid/76811CF9-0933-4AB8-85B28C9D950FD67C/perlebyg-i-noddeskum.jpg
Æblekage,https://www.arla.dk/opskrifter/ablekage/,Dessert,60,True,70,https://cdn-rdb.arla.com/Files/arla-dk/981776203/3ce11056-6748-49ef-8542-6bd10a61be4f.jpg
Pære Belle Helene,https://www.arla.dk/opskrifter/parer-belle-helene/,Dessert,60,False,70,https://images.arla.com/recordid/5ba6d469-ff61-4471-a861-aaef008b8e58/parer-belle-helene.jpg
Champignonlasagne,https://www.arla.dk/opskrifter/champignonlasagne/,Hovedret,60,False,76,https://images.arla.com/recordid/4495A4B2-8093-49E8-B0A096F9E99C9845/champignonlasagne.jpg
Thaifrikadeller med nudelsalat,https://www.arla.dk/opskrifter/thaifrikadeller-med-nudelsalat/,Hovedret,45,False,76,https://images.arla.com/recordid/9957F668-38E1-4E3D-89466B7E251E966C/thaifrikadeller-med-nudelsalat.jpg
Cheesecake i glas,https://www.arla.dk/opskrifter/cheesecake-i-glas/,Dessert,60,False,76,https://images.arla.com/recordid/8ce423b3d3cd400f8d51a6e40104131e/cheesecake-i-glas.jpg
Bearnaisesauce næsten ægte,https://www.arla.dk/opskrifter/bearnaisesauce-nasten-agte/,Tilbehoer,15,False,68,https://images.arla.com/recordid/b2ac0978a6974928a111a6e60034354e/bearnaisesauce-nasten-agte.jpg
Hvidløgsstegt knurhane og cremet spaghetti,https://www.arla.dk/opskrifter/hvidlogsstegt-knurhane-og-cremet-spaghetti/,Hovedret,0,False,88,https://cdn-rdb.arla.com/Files/arla-dk/633511109/dc31d3b5-30ce-49cf-9c37-b21d2f86a2a0.jpg
Marcipanstænger,https://www.arla.dk/opskrifter/marcipanstanger/,Unknown,60,True,84,https://images.arla.com/recordid/E09CDAD6-5335-48A9-951EB305A0B7CBFB/marcipanstanger.jpg
Smashed rosenkål,https://www.arla.dk/opskrifter/smashed-rosenkal/,Tilbehoer,20,False,86,https://images.arla.com/recordid/D637C93E-2CCB-4705-83E9E976D1FCD8B8/smashed-rosenkal.jpg
Lun salat med grønne linser,https://www.arla.dk/opskrifter/lun-salat-med-gronne-linser/,Hovedret,45,False,72,https://images.arla.com/recordid/4F917AB3-D797-4B79-87E5E8CED9B39B17/lun-salat-med-gronne-linser.jpg
Marinerede kartofler,https://www.arla.dk/opskrifter/marinerede-kartofler/,Tilbehoer,60,False,100,https://cdn-rdb.arla.com/Files/arla-dk/3142702727/c76adf4e-1dba-4bbb-bda5-3ca852dc5560.jpg
Sprøde kager med jordbærflødeskum,https://www.arla.dk/opskrifter/sprode-kager-med-jordbarflodeskum/,Dessert,45,False,80,https://images.arla.com/recordid/124ea681fcf04c1bbcceabc100ce85e5/sprode-kager-med-jordbarflodeskum.jpg
Mexicansk lasagne,https://www.arla.dk/opskrifter/mexicansk-lasagne/,Hovedret,60,False,92,https://images.arla.com/recordid/805DC985-05A0-4757-BFD480E048BE536E/mexicansk-lasagne.jpg
Æble- og sellerisalat,https://www.arla.dk/opskrifter/able--og-sellerisalat/,Tilbehoer,30,False,88,https://images.arla.com/recordid/97999d4f42134c6ab28dab13009a2d3d/able--og-sellerisalat.jpg
Stegte sild med æbledressing,https://www.arla.dk/opskrifter/stegte-sild-med-abledressing/,Hovedret,45,False,76,https://cdn-rdb.arla.com/Files/arla-dk/4164683738/fd715430-67af-46d7-9567-92e92f6ed9d8.jpg
Kalkunschnitzel med champignonsauce,https://www.arla.dk/opskrifter/kalkunschnitzel-med-champignonsauce/,Hovedret,30,False,82,https://images.arla.com/recordid/D807B49A-2899-434B-893E02588BE89C10/kalkunschnitzel-med-champignonsauce.jpg
Rødbedetatar,https://www.arla.dk/opskrifter/rodbedetatar/,Forret,45,False,94,https://images.arla.com/recordid/92276FB4-BED3-4740-B0A7B6DC44448B24/rodbedetatar.jpg
Frugttærte - uden ovn,https://www.arla.dk/opskrifter/frugttarte---uden-ovn/,Dessert,60,True,28,https://images.arla.com/recordid/3B6DE95E-8609-442A-A0506ED6C2B6343D/frugttarte---uden-ovn.jpg
Farspandekage,https://www.arla.dk/opskrifter/farspandekage/,Hovedret,60,True,72,https://images.arla.com/recordid/2AA0F528-ED91-41F2-BF3E78C537000577/farspandekage.jpg
Hvid chokolademousse med citron,https://www.arla.dk/opskrifter/hvid-chokolademousse-med-citron/,Dessert,60,False,70,https://images.arla.com/recordid/da8376e44c7d4f9c9797a6e400e0dabb/hvid-chokolademousse-med-citron.jpg
Bønnegryde,https://www.arla.dk/opskrifter/bonnegryde/,Hovedret,30,False,74,https://images.arla.com/recordid/B657CFE9-0D4F-4C0F-AFBFBA3EF5314B41/bonnegryde.jpg
Honningkager,https://www.arla.dk/opskrifter/honningkager/,Unknown,60,False,78,https://images.arla.com/recordid/11ea078e283b4ebb8b39ac5d00cbc85c/honningkager.jpg
Jordbærsoftice,https://www.arla.dk/opskrifter/jordbarsoftice/,Dessert,15,False,70,https://images.arla.com/recordid/b92add6223974235841fa6e4012df2e0/jordbarsoftice.jpg
Appelsin- og abrikosmarmelade,https://www.arla.dk/opskrifter/appelsin-abrikos--marmelade/,Tilbehoer,30,False,100,https://images.arla.com/recordid/07C4B0C4-58FB-410D-A39CCD0789AA9289/appelsin-abrikos--marmelade.jpg
Bagte kartofler med purløgsdressing,https://www.arla.dk/opskrifter/bagte-kartofler-med-purlogsdressing/,Hovedret,60,False,72,https://images.arla.com/recordid/4D639E38-A46E-4421-96E1C3CF9DB58F0B/bagte-kartofler-med-purlogsdressing.jpg
Gryderet med kylling,https://www.arla.dk/opskrifter/gryderet-med-kylling/,Hovedret,60,False,92,https://images.arla.com/recordid/016c7d279c084697ab56a6e900d90793/gryderet-med-kylling.jpg
Bagt cheesecake med vanilje og passionfrugt,https://www.arla.dk/opskrifter/bagt-cheesecake-med-vanilje-og-passionfrugt/,Dessert,60,False,74,https://cdn-rdb.arla.com/Files/arla-dk/1204206037/c667cfc6-a8a5-4b8d-ada1-dc3b5c319a28.jpg
Chai latte,https://www.arla.dk/opskrifter/chai-latte/,Unknown,15,False,70,https://cdn-rdb.arla.com/Files/arla-dk/3617249768/1850c497-386e-4678-bd3c-b45b79223e0d.jpg
Koldskåls-is med sprødt,https://www.arla.dk/opskrifter/koldskals-is-med-sprodt/,Dessert,60,False,72,https://images.arla.com/recordid/8d5f746864d84a35a910a6e60029b8d0/koldskals-is-med-sprodt.jpg
Rabarbergalette,https://www.arla.dk/opskrifter/rabarbergalette/,Dessert,60,False,94,https://cdn-rdb.arla.com/Files/arla-dk/1049300725/d6ba1d94-0d57-40b0-9488-fd8aa1d83410.JPG
Hurtigt madbrød med hytteost og krydderurter,https://www.arla.dk/opskrifter/hurtigt-madbrod-med-ramslog/,Unknown,45,True,72,https://cdn-rdb.arla.com/Files/arla-dk/3446349751/cd4d3980-3007-4ed8-bd6b-eb29233e1f0c.jpg
Kold limesuppe med cognacflødeskum,https://www.arla.dk/opskrifter/kold-limesuppe-med-cognacflodeskum/,Dessert,60,False,80,https://cdn-rdb.arla.com/Files/arla-dk/577107213/17480066-609e-4c80-afc7-446730bb105f.jpg
Curry med kikærter og stegt ost,https://www.arla.dk/opskrifter/curry-med-kikarter-og-stegt-ost/,Hovedret,30,False,88,https://images.arla.com/recordid/D7E970CF-8D4B-491B-8B12C6A62437AD02/curry-med-kikarter-og-stegt-ost.jpg
Buffetspyd,https://www.arla.dk/opskrifter/buffetspyd/,Unknown,60,True,64,https://cdn-rdb.arla.com/Files/arla-dk/2885714036/18320167-cd69-4e64-8868-28de5523a425.jpg
